"Estado","Semana_Epidemiologica","Anio","n","fecha","year","epiweek","month","normalized_year"
"QUERÉTARO",18,2017,0,"2017-04-30",2017,18,4,2
"SAN LUIS POTOSÍ",18,2017,8,"2017-04-30",2017,18,4,2
"SONORA",18,2017,21,"2017-04-30",2017,18,4,2
"TABASCO",18,2017,6,"2017-04-30",2017,18,4,2
"TLAXCALA",18,2017,0,"2017-04-30",2017,18,4,2
"YUCATÁN",18,2017,16,"2017-04-30",2017,18,4,2
"ZACATECAS",18,2017,0,"2017-04-30",2017,18,4,2
"CHIAPAS",19,2017,62,"2017-05-07",2017,19,5,2
"JALISCO",19,2017,64,"2017-05-07",2017,19,5,2
"VERACRUZ",19,2017,55,"2017-05-07",2017,19,5,2
"GUERRERO",19,2017,25,"2017-05-07",2017,19,5,2
"MICHOACÁN",19,2017,28,"2017-05-07",2017,19,5,2
"MÉXICO",19,2017,20,"2017-05-07",2017,19,5,2
"TAMAULIPAS",19,2017,30,"2017-05-07",2017,19,5,2
"COLIMA",19,2017,12,"2017-05-07",2017,19,5,2
"QUINTANA ROO",19,2017,15,"2017-05-07",2017,19,5,2
"GUANAJUATO",19,2017,0,"2017-05-07",2017,19,5,2
"NUEVO LEÓN",19,2017,77,"2017-05-07",2017,19,5,2
"HIDALGO",19,2017,1,"2017-05-07",2017,19,5,2
"MORELOS",19,2017,21,"2017-05-07",2017,19,5,2
"NAYARIT",19,2017,31,"2017-05-07",2017,19,5,2
"OAXACA",19,2017,23,"2017-05-07",2017,19,5,2
"PUEBLA",19,2017,19,"2017-05-07",2017,19,5,2
"SINALOA",19,2017,8,"2017-05-07",2017,19,5,2
"SAN LUIS POTOSÍ",19,2017,17,"2017-05-07",2017,19,5,2
"AGUASCALIENTES",19,2017,2,"2017-05-07",2017,19,5,2
"BAJA CALIFORNIA",19,2017,4,"2017-05-07",2017,19,5,2
"BAJA CALIFORNIA SUR",19,2017,5,"2017-05-07",2017,19,5,2
"CAMPECHE",19,2017,3,"2017-05-07",2017,19,5,2
"COAHUILA",19,2017,4,"2017-05-07",2017,19,5,2
"CHIHUAHUA",19,2017,0,"2017-05-07",2017,19,5,2
"CIUDAD DE MÉXICO",19,2017,3,"2017-05-07",2017,19,5,2
"DURANGO",19,2017,1,"2017-05-07",2017,19,5,2
"QUERÉTARO",19,2017,1,"2017-05-07",2017,19,5,2
"SONORA",19,2017,20,"2017-05-07",2017,19,5,2
"TABASCO",19,2017,18,"2017-05-07",2017,19,5,2
"TLAXCALA",19,2017,0,"2017-05-07",2017,19,5,2
"YUCATÁN",19,2017,13,"2017-05-07",2017,19,5,2
"ZACATECAS",19,2017,0,"2017-05-07",2017,19,5,2
"CHIAPAS",20,2017,74,"2017-05-14",2017,20,5,2
"JALISCO",20,2017,80,"2017-05-14",2017,20,5,2
"VERACRUZ",20,2017,54,"2017-05-14",2017,20,5,2
"GUERRERO",20,2017,33,"2017-05-14",2017,20,5,2
"MICHOACÁN",20,2017,15,"2017-05-14",2017,20,5,2
"TAMAULIPAS",20,2017,37,"2017-05-14",2017,20,5,2
"MÉXICO",20,2017,34,"2017-05-14",2017,20,5,2
"QUINTANA ROO",20,2017,10,"2017-05-14",2017,20,5,2
"COLIMA",20,2017,18,"2017-05-14",2017,20,5,2
"SAN LUIS POTOSÍ",20,2017,13,"2017-05-14",2017,20,5,2
"GUANAJUATO",20,2017,2,"2017-05-14",2017,20,5,2
"NUEVO LEÓN",20,2017,90,"2017-05-14",2017,20,5,2
"HIDALGO",20,2017,5,"2017-05-14",2017,20,5,2
"MORELOS",20,2017,21,"2017-05-14",2017,20,5,2
"NAYARIT",20,2017,71,"2017-05-14",2017,20,5,2
"OAXACA",20,2017,28,"2017-05-14",2017,20,5,2
"PUEBLA",20,2017,26,"2017-05-14",2017,20,5,2
"SINALOA",20,2017,16,"2017-05-14",2017,20,5,2
"YUCATÁN",20,2017,26,"2017-05-14",2017,20,5,2
"AGUASCALIENTES",20,2017,0,"2017-05-14",2017,20,5,2
"BAJA CALIFORNIA",20,2017,2,"2017-05-14",2017,20,5,2
"BAJA CALIFORNIA SUR",20,2017,7,"2017-05-14",2017,20,5,2
"CAMPECHE",20,2017,8,"2017-05-14",2017,20,5,2
"COAHUILA",20,2017,7,"2017-05-14",2017,20,5,2
"CHIHUAHUA",20,2017,0,"2017-05-14",2017,20,5,2
"CIUDAD DE MÉXICO",20,2017,0,"2017-05-14",2017,20,5,2
"DURANGO",20,2017,0,"2017-05-14",2017,20,5,2
"QUERÉTARO",20,2017,1,"2017-05-14",2017,20,5,2
"SONORA",20,2017,29,"2017-05-14",2017,20,5,2
"TABASCO",20,2017,14,"2017-05-14",2017,20,5,2
"TLAXCALA",20,2017,1,"2017-05-14",2017,20,5,2
"ZACATECAS",20,2017,0,"2017-05-14",2017,20,5,2
"CHIAPAS",21,2017,112,"2017-05-21",2017,21,5,2
"JALISCO",21,2017,79,"2017-05-21",2017,21,5,2
"VERACRUZ",21,2017,66,"2017-05-21",2017,21,5,2
"GUERRERO",21,2017,31,"2017-05-21",2017,21,5,2
"TAMAULIPAS",21,2017,44,"2017-05-21",2017,21,5,2
"MICHOACÁN",21,2017,27,"2017-05-21",2017,21,5,2
"MÉXICO",21,2017,37,"2017-05-21",2017,21,5,2
"SAN LUIS POTOSÍ",21,2017,12,"2017-05-21",2017,21,5,2
"QUINTANA ROO",21,2017,20,"2017-05-21",2017,21,5,2
"COLIMA",21,2017,19,"2017-05-21",2017,21,5,2
"GUANAJUATO",21,2017,4,"2017-05-21",2017,21,5,2
"HIDALGO",21,2017,13,"2017-05-21",2017,21,5,2
"NUEVO LEÓN",21,2017,80,"2017-05-21",2017,21,5,2
"MORELOS",21,2017,32,"2017-05-21",2017,21,5,2
"NAYARIT",21,2017,63,"2017-05-21",2017,21,5,2
"OAXACA",21,2017,28,"2017-05-21",2017,21,5,2
"PUEBLA",21,2017,35,"2017-05-21",2017,21,5,2
"SINALOA",21,2017,17,"2017-05-21",2017,21,5,2
"AGUASCALIENTES",21,2017,0,"2017-05-21",2017,21,5,2
"BAJA CALIFORNIA",21,2017,5,"2017-05-21",2017,21,5,2
"BAJA CALIFORNIA SUR",21,2017,7,"2017-05-21",2017,21,5,2
"CAMPECHE",21,2017,7,"2017-05-21",2017,21,5,2
"COAHUILA",21,2017,4,"2017-05-21",2017,21,5,2
"CHIHUAHUA",21,2017,1,"2017-05-21",2017,21,5,2
"CIUDAD DE MÉXICO",21,2017,1,"2017-05-21",2017,21,5,2
"DURANGO",21,2017,5,"2017-05-21",2017,21,5,2
"QUERÉTARO",21,2017,1,"2017-05-21",2017,21,5,2
"SONORA",21,2017,38,"2017-05-21",2017,21,5,2
"TABASCO",21,2017,21,"2017-05-21",2017,21,5,2
"TLAXCALA",21,2017,0,"2017-05-21",2017,21,5,2
"YUCATÁN",21,2017,11,"2017-05-21",2017,21,5,2
"ZACATECAS",21,2017,1,"2017-05-21",2017,21,5,2
"CHIAPAS",22,2017,170,"2017-05-28",2017,22,5,2
"JALISCO",22,2017,114,"2017-05-28",2017,22,5,2
"VERACRUZ",22,2017,86,"2017-05-28",2017,22,5,2
"GUERRERO",22,2017,34,"2017-05-28",2017,22,5,2
"MICHOACÁN",22,2017,26,"2017-05-28",2017,22,5,2
"TAMAULIPAS",22,2017,70,"2017-05-28",2017,22,5,2
"MÉXICO",22,2017,34,"2017-05-28",2017,22,5,2
"SAN LUIS POTOSÍ",22,2017,24,"2017-05-28",2017,22,5,2
"QUINTANA ROO",22,2017,18,"2017-05-28",2017,22,5,2
"COLIMA",22,2017,17,"2017-05-28",2017,22,5,2
"NAYARIT",22,2017,53,"2017-05-28",2017,22,5,2
"GUANAJUATO",22,2017,5,"2017-05-28",2017,22,5,2
"HIDALGO",22,2017,12,"2017-05-28",2017,22,5,2
"NUEVO LEÓN",22,2017,77,"2017-05-28",2017,22,5,2
"PUEBLA",22,2017,40,"2017-05-28",2017,22,5,2
"MORELOS",22,2017,47,"2017-05-28",2017,22,5,2
"OAXACA",22,2017,30,"2017-05-28",2017,22,5,2
"SINALOA",22,2017,17,"2017-05-28",2017,22,5,2
"AGUASCALIENTES",22,2017,0,"2017-05-28",2017,22,5,2
"BAJA CALIFORNIA",22,2017,3,"2017-05-28",2017,22,5,2
"BAJA CALIFORNIA SUR",22,2017,2,"2017-05-28",2017,22,5,2
"CAMPECHE",22,2017,9,"2017-05-28",2017,22,5,2
"COAHUILA",22,2017,5,"2017-05-28",2017,22,5,2
"CHIHUAHUA",22,2017,0,"2017-05-28",2017,22,5,2
"CIUDAD DE MÉXICO",22,2017,5,"2017-05-28",2017,22,5,2
"DURANGO",22,2017,0,"2017-05-28",2017,22,5,2
"QUERÉTARO",22,2017,1,"2017-05-28",2017,22,5,2
"SONORA",22,2017,29,"2017-05-28",2017,22,5,2
"TABASCO",22,2017,16,"2017-05-28",2017,22,5,2
"TLAXCALA",22,2017,0,"2017-05-28",2017,22,5,2
"YUCATÁN",22,2017,33,"2017-05-28",2017,22,5,2
"ZACATECAS",22,2017,0,"2017-05-28",2017,22,5,2
"CHIAPAS",23,2017,176,"2017-06-04",2017,23,6,2
"JALISCO",23,2017,180,"2017-06-04",2017,23,6,2
"VERACRUZ",23,2017,118,"2017-06-04",2017,23,6,2
"GUERRERO",23,2017,32,"2017-06-04",2017,23,6,2
"MÉXICO",23,2017,32,"2017-06-04",2017,23,6,2
"TAMAULIPAS",23,2017,64,"2017-06-04",2017,23,6,2
"SAN LUIS POTOSÍ",23,2017,26,"2017-06-04",2017,23,6,2
"MICHOACÁN",23,2017,31,"2017-06-04",2017,23,6,2
"NAYARIT",23,2017,53,"2017-06-04",2017,23,6,2
"QUINTANA ROO",23,2017,21,"2017-06-04",2017,23,6,2
"COLIMA",23,2017,25,"2017-06-04",2017,23,6,2
"GUANAJUATO",23,2017,3,"2017-06-04",2017,23,6,2
"PUEBLA",23,2017,42,"2017-06-04",2017,23,6,2
"HIDALGO",23,2017,13,"2017-06-04",2017,23,6,2
"MORELOS",23,2017,50,"2017-06-04",2017,23,6,2
"NUEVO LEÓN",23,2017,107,"2017-06-04",2017,23,6,2
"SINALOA",23,2017,8,"2017-06-04",2017,23,6,2
"OAXACA",23,2017,42,"2017-06-04",2017,23,6,2
"AGUASCALIENTES",23,2017,2,"2017-06-04",2017,23,6,2
"BAJA CALIFORNIA",23,2017,6,"2017-06-04",2017,23,6,2
"BAJA CALIFORNIA SUR",23,2017,8,"2017-06-04",2017,23,6,2
"CAMPECHE",23,2017,8,"2017-06-04",2017,23,6,2
"COAHUILA",23,2017,6,"2017-06-04",2017,23,6,2
"CHIHUAHUA",23,2017,1,"2017-06-04",2017,23,6,2
"CIUDAD DE MÉXICO",23,2017,2,"2017-06-04",2017,23,6,2
"DURANGO",23,2017,0,"2017-06-04",2017,23,6,2
"QUERÉTARO",23,2017,0,"2017-06-04",2017,23,6,2
"SONORA",23,2017,41,"2017-06-04",2017,23,6,2
"TABASCO",23,2017,25,"2017-06-04",2017,23,6,2
"TLAXCALA",23,2017,0,"2017-06-04",2017,23,6,2
"YUCATÁN",23,2017,23,"2017-06-04",2017,23,6,2
"ZACATECAS",23,2017,1,"2017-06-04",2017,23,6,2
"CHIAPAS",24,2017,190,"2017-06-11",2017,24,6,2
"JALISCO",24,2017,180,"2017-06-11",2017,24,6,2
"VERACRUZ",24,2017,127,"2017-06-11",2017,24,6,2
"SAN LUIS POTOSÍ",24,2017,24,"2017-06-11",2017,24,6,2
"MÉXICO",24,2017,54,"2017-06-11",2017,24,6,2
"GUERRERO",24,2017,49,"2017-06-11",2017,24,6,2
"TAMAULIPAS",24,2017,65,"2017-06-11",2017,24,6,2
"MICHOACÁN",24,2017,50,"2017-06-11",2017,24,6,2
"NAYARIT",24,2017,45,"2017-06-11",2017,24,6,2
"QUINTANA ROO",24,2017,20,"2017-06-11",2017,24,6,2
"GUANAJUATO",24,2017,11,"2017-06-11",2017,24,6,2
"COLIMA",24,2017,12,"2017-06-11",2017,24,6,2
"HIDALGO",24,2017,24,"2017-06-11",2017,24,6,2
"NUEVO LEÓN",24,2017,129,"2017-06-11",2017,24,6,2
"PUEBLA",24,2017,22,"2017-06-11",2017,24,6,2
"MORELOS",24,2017,74,"2017-06-11",2017,24,6,2
"SINALOA",24,2017,15,"2017-06-11",2017,24,6,2
"OAXACA",24,2017,52,"2017-06-11",2017,24,6,2
"AGUASCALIENTES",24,2017,0,"2017-06-11",2017,24,6,2
"BAJA CALIFORNIA",24,2017,2,"2017-06-11",2017,24,6,2
"BAJA CALIFORNIA SUR",24,2017,7,"2017-06-11",2017,24,6,2
"CAMPECHE",24,2017,18,"2017-06-11",2017,24,6,2
"COAHUILA",24,2017,12,"2017-06-11",2017,24,6,2
"CHIHUAHUA",24,2017,0,"2017-06-11",2017,24,6,2
"CIUDAD DE MÉXICO",24,2017,3,"2017-06-11",2017,24,6,2
"DURANGO",24,2017,2,"2017-06-11",2017,24,6,2
"QUERÉTARO",24,2017,1,"2017-06-11",2017,24,6,2
"SONORA",24,2017,33,"2017-06-11",2017,24,6,2
"TABASCO",24,2017,27,"2017-06-11",2017,24,6,2
"TLAXCALA",24,2017,1,"2017-06-11",2017,24,6,2
"YUCATÁN",24,2017,39,"2017-06-11",2017,24,6,2
"ZACATECAS",24,2017,0,"2017-06-11",2017,24,6,2
"CHIAPAS",25,2017,145,"2017-06-18",2017,25,6,2
"VERACRUZ",25,2017,159,"2017-06-18",2017,25,6,2
"JALISCO",25,2017,207,"2017-06-18",2017,25,6,2
"MÉXICO",25,2017,41,"2017-06-18",2017,25,6,2
"SAN LUIS POTOSÍ",25,2017,21,"2017-06-18",2017,25,6,2
"MICHOACÁN",25,2017,48,"2017-06-18",2017,25,6,2
"TAMAULIPAS",25,2017,88,"2017-06-18",2017,25,6,2
"GUERRERO",25,2017,62,"2017-06-18",2017,25,6,2
"NUEVO LEÓN",25,2017,127,"2017-06-18",2017,25,6,2
"QUINTANA ROO",25,2017,30,"2017-06-18",2017,25,6,2
"GUANAJUATO",25,2017,42,"2017-06-18",2017,25,6,2
"NAYARIT",25,2017,50,"2017-06-18",2017,25,6,2
"PUEBLA",25,2017,47,"2017-06-18",2017,25,6,2
"COLIMA",25,2017,17,"2017-06-18",2017,25,6,2
"HIDALGO",25,2017,26,"2017-06-18",2017,25,6,2
"MORELOS",25,2017,86,"2017-06-18",2017,25,6,2
"OAXACA",25,2017,49,"2017-06-18",2017,25,6,2
"SINALOA",25,2017,12,"2017-06-18",2017,25,6,2
"TABASCO",25,2017,25,"2017-06-18",2017,25,6,2
"AGUASCALIENTES",25,2017,0,"2017-06-18",2017,25,6,2
"BAJA CALIFORNIA",25,2017,2,"2017-06-18",2017,25,6,2
"BAJA CALIFORNIA SUR",25,2017,3,"2017-06-18",2017,25,6,2
"CAMPECHE",25,2017,27,"2017-06-18",2017,25,6,2
"COAHUILA",25,2017,4,"2017-06-18",2017,25,6,2
"CHIHUAHUA",25,2017,0,"2017-06-18",2017,25,6,2
"CIUDAD DE MÉXICO",25,2017,5,"2017-06-18",2017,25,6,2
"DURANGO",25,2017,2,"2017-06-18",2017,25,6,2
"QUERÉTARO",25,2017,1,"2017-06-18",2017,25,6,2
"SONORA",25,2017,22,"2017-06-18",2017,25,6,2
"TLAXCALA",25,2017,0,"2017-06-18",2017,25,6,2
"YUCATÁN",25,2017,44,"2017-06-18",2017,25,6,2
"ZACATECAS",25,2017,2,"2017-06-18",2017,25,6,2
"CHIAPAS",26,2017,161,"2017-06-25",2017,26,6,2
"VERACRUZ",26,2017,111,"2017-06-25",2017,26,6,2
"JALISCO",26,2017,182,"2017-06-25",2017,26,6,2
"SAN LUIS POTOSÍ",26,2017,16,"2017-06-25",2017,26,6,2
"MÉXICO",26,2017,39,"2017-06-25",2017,26,6,2
"MICHOACÁN",26,2017,50,"2017-06-25",2017,26,6,2
"TAMAULIPAS",26,2017,126,"2017-06-25",2017,26,6,2
"GUERRERO",26,2017,71,"2017-06-25",2017,26,6,2
"GUANAJUATO",26,2017,30,"2017-06-25",2017,26,6,2
"PUEBLA",26,2017,45,"2017-06-25",2017,26,6,2
"QUINTANA ROO",26,2017,43,"2017-06-25",2017,26,6,2
"NUEVO LEÓN",26,2017,137,"2017-06-25",2017,26,6,2
"NAYARIT",26,2017,42,"2017-06-25",2017,26,6,2
"OAXACA",26,2017,40,"2017-06-25",2017,26,6,2
"COLIMA",26,2017,22,"2017-06-25",2017,26,6,2
"HIDALGO",26,2017,13,"2017-06-25",2017,26,6,2
"MORELOS",26,2017,109,"2017-06-25",2017,26,6,2
"SINALOA",26,2017,7,"2017-06-25",2017,26,6,2
"TABASCO",26,2017,39,"2017-06-25",2017,26,6,2
"AGUASCALIENTES",26,2017,0,"2017-06-25",2017,26,6,2
"BAJA CALIFORNIA",26,2017,4,"2017-06-25",2017,26,6,2
"BAJA CALIFORNIA SUR",26,2017,5,"2017-06-25",2017,26,6,2
"CAMPECHE",26,2017,21,"2017-06-25",2017,26,6,2
"COAHUILA",26,2017,15,"2017-06-25",2017,26,6,2
"CHIHUAHUA",26,2017,0,"2017-06-25",2017,26,6,2
"CIUDAD DE MÉXICO",26,2017,3,"2017-06-25",2017,26,6,2
"DURANGO",26,2017,0,"2017-06-25",2017,26,6,2
"QUERÉTARO",26,2017,0,"2017-06-25",2017,26,6,2
"SONORA",26,2017,16,"2017-06-25",2017,26,6,2
"TLAXCALA",26,2017,0,"2017-06-25",2017,26,6,2
"YUCATÁN",26,2017,45,"2017-06-25",2017,26,6,2
"ZACATECAS",26,2017,0,"2017-06-25",2017,26,6,2
"CHIAPAS",27,2017,172,"2017-07-02",2017,27,7,2
"VERACRUZ",27,2017,108,"2017-07-02",2017,27,7,2
"JALISCO",27,2017,186,"2017-07-02",2017,27,7,2
"SAN LUIS POTOSÍ",27,2017,26,"2017-07-02",2017,27,7,2
"MICHOACÁN",27,2017,53,"2017-07-02",2017,27,7,2
"MÉXICO",27,2017,33,"2017-07-02",2017,27,7,2
"TAMAULIPAS",27,2017,122,"2017-07-02",2017,27,7,2
"GUERRERO",27,2017,47,"2017-07-02",2017,27,7,2
"QUINTANA ROO",27,2017,52,"2017-07-02",2017,27,7,2
"NUEVO LEÓN",27,2017,117,"2017-07-02",2017,27,7,2
"PUEBLA",27,2017,74,"2017-07-02",2017,27,7,2
"GUANAJUATO",27,2017,18,"2017-07-02",2017,27,7,2
"NAYARIT",27,2017,62,"2017-07-02",2017,27,7,2
"OAXACA",27,2017,55,"2017-07-02",2017,27,7,2
"MORELOS",27,2017,99,"2017-07-02",2017,27,7,2
"COLIMA",27,2017,27,"2017-07-02",2017,27,7,2
"HIDALGO",27,2017,13,"2017-07-02",2017,27,7,2
"SINALOA",27,2017,14,"2017-07-02",2017,27,7,2
"TABASCO",27,2017,41,"2017-07-02",2017,27,7,2
"AGUASCALIENTES",27,2017,0,"2017-07-02",2017,27,7,2
"BAJA CALIFORNIA",27,2017,6,"2017-07-02",2017,27,7,2
"BAJA CALIFORNIA SUR",27,2017,5,"2017-07-02",2017,27,7,2
"CAMPECHE",27,2017,26,"2017-07-02",2017,27,7,2
"COAHUILA",27,2017,2,"2017-07-02",2017,27,7,2
"CHIHUAHUA",27,2017,0,"2017-07-02",2017,27,7,2
"CIUDAD DE MÉXICO",27,2017,10,"2017-07-02",2017,27,7,2
"DURANGO",27,2017,9,"2017-07-02",2017,27,7,2
"QUERÉTARO",27,2017,0,"2017-07-02",2017,27,7,2
"SONORA",27,2017,21,"2017-07-02",2017,27,7,2
"TLAXCALA",27,2017,1,"2017-07-02",2017,27,7,2
"YUCATÁN",27,2017,51,"2017-07-02",2017,27,7,2
"ZACATECAS",27,2017,1,"2017-07-02",2017,27,7,2
"CHIAPAS",28,2017,119,"2017-07-09",2017,28,7,2
"VERACRUZ",28,2017,107,"2017-07-09",2017,28,7,2
"JALISCO",28,2017,148,"2017-07-09",2017,28,7,2
"SAN LUIS POTOSÍ",28,2017,22,"2017-07-09",2017,28,7,2
"MICHOACÁN",28,2017,41,"2017-07-09",2017,28,7,2
"MÉXICO",28,2017,37,"2017-07-09",2017,28,7,2
"TAMAULIPAS",28,2017,117,"2017-07-09",2017,28,7,2
"GUERRERO",28,2017,44,"2017-07-09",2017,28,7,2
"QUINTANA ROO",28,2017,40,"2017-07-09",2017,28,7,2
"NUEVO LEÓN",28,2017,108,"2017-07-09",2017,28,7,2
"PUEBLA",28,2017,18,"2017-07-09",2017,28,7,2
"GUANAJUATO",28,2017,39,"2017-07-09",2017,28,7,2
"NAYARIT",28,2017,41,"2017-07-09",2017,28,7,2
"OAXACA",28,2017,46,"2017-07-09",2017,28,7,2
"MORELOS",28,2017,104,"2017-07-09",2017,28,7,2
"COLIMA",28,2017,25,"2017-07-09",2017,28,7,2
"HIDALGO",28,2017,7,"2017-07-09",2017,28,7,2
"SINALOA",28,2017,10,"2017-07-09",2017,28,7,2
"BAJA CALIFORNIA SUR",28,2017,7,"2017-07-09",2017,28,7,2
"TABASCO",28,2017,40,"2017-07-09",2017,28,7,2
"AGUASCALIENTES",28,2017,0,"2017-07-09",2017,28,7,2
"BAJA CALIFORNIA",28,2017,3,"2017-07-09",2017,28,7,2
"CAMPECHE",28,2017,39,"2017-07-09",2017,28,7,2
"COAHUILA",28,2017,5,"2017-07-09",2017,28,7,2
"CHIHUAHUA",28,2017,2,"2017-07-09",2017,28,7,2
"CIUDAD DE MÉXICO",28,2017,3,"2017-07-09",2017,28,7,2
"DURANGO",28,2017,0,"2017-07-09",2017,28,7,2
"QUERÉTARO",28,2017,0,"2017-07-09",2017,28,7,2
"SONORA",28,2017,16,"2017-07-09",2017,28,7,2
"TLAXCALA",28,2017,0,"2017-07-09",2017,28,7,2
"YUCATÁN",28,2017,48,"2017-07-09",2017,28,7,2
"ZACATECAS",28,2017,0,"2017-07-09",2017,28,7,2
"CHIAPAS",29,2017,78,"2017-07-16",2017,29,7,2
"VERACRUZ",29,2017,136,"2017-07-16",2017,29,7,2
"JALISCO",29,2017,150,"2017-07-16",2017,29,7,2
"SAN LUIS POTOSÍ",29,2017,24,"2017-07-16",2017,29,7,2
"MICHOACÁN",29,2017,51,"2017-07-16",2017,29,7,2
"MÉXICO",29,2017,45,"2017-07-16",2017,29,7,2
"TAMAULIPAS",29,2017,93,"2017-07-16",2017,29,7,2
"GUERRERO",29,2017,62,"2017-07-16",2017,29,7,2
"MORELOS",29,2017,103,"2017-07-16",2017,29,7,2
"QUINTANA ROO",29,2017,30,"2017-07-16",2017,29,7,2
"NUEVO LEÓN",29,2017,128,"2017-07-16",2017,29,7,2
"PUEBLA",29,2017,58,"2017-07-16",2017,29,7,2
"GUANAJUATO",29,2017,64,"2017-07-16",2017,29,7,2
"OAXACA",29,2017,48,"2017-07-16",2017,29,7,2
"NAYARIT",29,2017,37,"2017-07-16",2017,29,7,2
"COLIMA",29,2017,15,"2017-07-16",2017,29,7,2
"HIDALGO",29,2017,22,"2017-07-16",2017,29,7,2
"SINALOA",29,2017,17,"2017-07-16",2017,29,7,2
"BAJA CALIFORNIA SUR",29,2017,5,"2017-07-16",2017,29,7,2
"TABASCO",29,2017,21,"2017-07-16",2017,29,7,2
"AGUASCALIENTES",29,2017,0,"2017-07-16",2017,29,7,2
"BAJA CALIFORNIA",29,2017,3,"2017-07-16",2017,29,7,2
"CAMPECHE",29,2017,24,"2017-07-16",2017,29,7,2
"COAHUILA",29,2017,11,"2017-07-16",2017,29,7,2
"CHIHUAHUA",29,2017,0,"2017-07-16",2017,29,7,2
"CIUDAD DE MÉXICO",29,2017,6,"2017-07-16",2017,29,7,2
"DURANGO",29,2017,3,"2017-07-16",2017,29,7,2
"QUERÉTARO",29,2017,0,"2017-07-16",2017,29,7,2
"SONORA",29,2017,13,"2017-07-16",2017,29,7,2
"TLAXCALA",29,2017,0,"2017-07-16",2017,29,7,2
"YUCATÁN",29,2017,67,"2017-07-16",2017,29,7,2
"ZACATECAS",29,2017,0,"2017-07-16",2017,29,7,2
"CHIAPAS",30,2017,78,"2017-07-23",2017,30,7,2
"VERACRUZ",30,2017,162,"2017-07-23",2017,30,7,2
"JALISCO",30,2017,129,"2017-07-23",2017,30,7,2
"SAN LUIS POTOSÍ",30,2017,15,"2017-07-23",2017,30,7,2
"MICHOACÁN",30,2017,35,"2017-07-23",2017,30,7,2
"MÉXICO",30,2017,24,"2017-07-23",2017,30,7,2
"TAMAULIPAS",30,2017,128,"2017-07-23",2017,30,7,2
"GUERRERO",30,2017,40,"2017-07-23",2017,30,7,2
"NUEVO LEÓN",30,2017,170,"2017-07-23",2017,30,7,2
"QUINTANA ROO",30,2017,17,"2017-07-23",2017,30,7,2
"MORELOS",30,2017,95,"2017-07-23",2017,30,7,2
"PUEBLA",30,2017,51,"2017-07-23",2017,30,7,2
"OAXACA",30,2017,31,"2017-07-23",2017,30,7,2
"GUANAJUATO",30,2017,73,"2017-07-23",2017,30,7,2
"NAYARIT",30,2017,37,"2017-07-23",2017,30,7,2
"COLIMA",30,2017,20,"2017-07-23",2017,30,7,2
"HIDALGO",30,2017,18,"2017-07-23",2017,30,7,2
"BAJA CALIFORNIA SUR",30,2017,10,"2017-07-23",2017,30,7,2
"SINALOA",30,2017,11,"2017-07-23",2017,30,7,2
"TABASCO",30,2017,38,"2017-07-23",2017,30,7,2
"AGUASCALIENTES",30,2017,0,"2017-07-23",2017,30,7,2
"BAJA CALIFORNIA",30,2017,4,"2017-07-23",2017,30,7,2
"CAMPECHE",30,2017,25,"2017-07-23",2017,30,7,2
"COAHUILA",30,2017,14,"2017-07-23",2017,30,7,2
"CHIHUAHUA",30,2017,1,"2017-07-23",2017,30,7,2
"CIUDAD DE MÉXICO",30,2017,81,"2017-07-23",2017,30,7,2
"DURANGO",30,2017,5,"2017-07-23",2017,30,7,2
"QUERÉTARO",30,2017,2,"2017-07-23",2017,30,7,2
"SONORA",30,2017,10,"2017-07-23",2017,30,7,2
"TLAXCALA",30,2017,0,"2017-07-23",2017,30,7,2
"YUCATÁN",30,2017,71,"2017-07-23",2017,30,7,2
"ZACATECAS",30,2017,0,"2017-07-23",2017,30,7,2
"CHIAPAS",31,2017,89,"2017-07-30",2017,31,7,2
"VERACRUZ",31,2017,122,"2017-07-30",2017,31,7,2
"JALISCO",31,2017,128,"2017-07-30",2017,31,7,2
"SAN LUIS POTOSÍ",31,2017,18,"2017-07-30",2017,31,7,2
"MICHOACÁN",31,2017,26,"2017-07-30",2017,31,7,2
"MÉXICO",31,2017,34,"2017-07-30",2017,31,7,2
"TAMAULIPAS",31,2017,189,"2017-07-30",2017,31,7,2
"GUERRERO",31,2017,33,"2017-07-30",2017,31,7,2
"NUEVO LEÓN",31,2017,161,"2017-07-30",2017,31,7,2
"QUINTANA ROO",31,2017,15,"2017-07-30",2017,31,7,2
"MORELOS",31,2017,75,"2017-07-30",2017,31,7,2
"OAXACA",31,2017,10,"2017-07-30",2017,31,7,2
"PUEBLA",31,2017,46,"2017-07-30",2017,31,7,2
"GUANAJUATO",31,2017,88,"2017-07-30",2017,31,7,2
"COLIMA",31,2017,24,"2017-07-30",2017,31,7,2
"NAYARIT",31,2017,43,"2017-07-30",2017,31,7,2
"HIDALGO",31,2017,16,"2017-07-30",2017,31,7,2
"BAJA CALIFORNIA SUR",31,2017,8,"2017-07-30",2017,31,7,2
"SINALOA",31,2017,16,"2017-07-30",2017,31,7,2
"TABASCO",31,2017,11,"2017-07-30",2017,31,7,2
"AGUASCALIENTES",31,2017,0,"2017-07-30",2017,31,7,2
"BAJA CALIFORNIA",31,2017,1,"2017-07-30",2017,31,7,2
"CAMPECHE",31,2017,9,"2017-07-30",2017,31,7,2
"COAHUILA",31,2017,9,"2017-07-30",2017,31,7,2
